ID,SONG,DOT1,DISC1,DOT2,DISC2,DOUBLE,DOT,DISC,SINGLE,ABI
kuanghuan 狂欢,狂欢,A120,"【开始】右11绿条后，爆左上12下滑蓝条。
【结束】12单点，中场。",B225,"【开始】左11绿条后，爆右下12上滑蓝条。
【结束】左下1单点。",52,A120,"【开始】右11绿条后，爆左上12下滑蓝条。
【结束】12单点，中场。",26,2
kulizhantai 哭泣站台,哭泣站台,A197,"【开始】左9短绿条后，爆右下1单点。
【结束】左上10蓝条结束。",B369,"【开始】左9短绿条后，爆右下1单点。
【结束】左上10蓝条结束。",49,A197,"【开始】左9短绿条后，爆右下1单点。
【结束】左上10蓝条结束。",24,1
kulkul 哭了哭了,哭了哭了,A101,"【开始】左上7单点后，爆左下8单点。
【结束】左下3连点。",B247,"【开始】右7.8点绿后，爆左下↑型1蓝条。
【结束】左下3单点。",49.6,B247,"【开始】右7.8点绿后，爆左下↑型1蓝条。
【结束】左下3单点。",24.8,2
l.i.e. l.i.e.,L.I.E（非压爆带极限）,A55,"【开始】右上⑥长绿按住后，爆结尾的左下①蓝条。（极）
【结束】上方⑤-⑤双点。（偷）",B451,"【开始】右手⑨⑩散点后过二连点，爆中右下③④连点。
【结束】④-⑦交互连点尾。",73,A55,【开始】右上⑥长绿按住后，爆结尾的左下①蓝条。（极）                                                【结束】上方⑤-⑤双点。（偷）（备注）,39,2
landing landing,Landing（非压爆带极限）,B215,"【开始】右下⑤号蓝条后，爆左下⑥左滑蓝条。（极）
【结束】上面③-③双点。",B265,"【开始】左手①-④散点后，爆右下⑤-⑨连点。（左手按）
【结束】右手⑦⑧⑨连点后，左上①-①双点。",57,B215,"【开始】右下⑤号蓝条后，爆左下⑥左滑蓝条。（极）
【结束】上面③-③双点。",29,2
latitude latitude ,Latitude,A255,"【开始】中下偏右4号绿条后，爆中下偏左5号蓝条尾+中上偏右6号蓝条头。
【结束】右下9号斜向上滑蓝条中间。",B539,"【开始】中上偏左4号绿条后，爆中上偏右5号蓝条尾+中下偏左6号蓝条头
【结束】左上9点斜向下滑蓝条中间",74,A255,"【开始】中下偏右4号绿条后，爆中下偏左5号蓝条尾+中上偏右6号蓝条头。
【结束】右下9号斜向上滑蓝条中间。",30,1
leavethedooropen leave the door open,Leave the Door  Open,B229,"【开始】B开；中右上1右滑蓝条。
【结束】右下4.5.6连点、",B299,"【开始】右下8单点后，爆中左上向右9.10.11点点绿。
【结束】左上1.2连点。",58,B229,"【开始】B开；中右上1右滑蓝条。
【结束】右下4.5.6连点、",30,1
letlovewin let love win,Let Love Win,A115,"【开始】左下12绿条后，爆右下1点。
【结束】右上6蓝条2cb。(注意爆气中双绿条)",A151,"【开始】左上1点后，爆中上23连点。
【结束】5双蓝条尾。",48,A151,"【开始】左上1点后，爆中上23连点。
【结束】5双蓝条尾。",25,1
lettinggo letting go,Letting Go,A71,"【开始】左上⑤绿条后，爆左下①单点
【结束】",B297,"【开始】右下④⑤⑥点点绿后，爆左上①②③向下三连点
【结束】",42.8,A71,"【开始】左上⑤绿条后，爆左下①单点
【结束】",21.6,1
lianaihuaban 恋爱画板,恋爱画板,A113,"【开始】左侧8折线长绿后，爆右下1单点。
【结束】右下5单点。",B330,"【开始】左侧8折线长绿后，爆右下1单点。
【结束】右下5单点。",49,A113,"【开始】左侧8折线长绿后，爆右下1单点。
【结束】右下5单点。",25,1
lianaila 恋爱啦,恋爱啦,A116,"【开始】左上1蓝条后爆偏右2向下蓝条。
【结束】左上+右下11双点。",B285,"【开始】左18爱心型绿条后，过1单点，爆右上2单点。
【结束】右4.5.6三连点。",62,A116,"【开始】左上1蓝条后爆偏右2向下蓝条。
【结束】左上+右下11双点。",32,2
lianaixingyunquqi 恋爱幸运曲奇,恋爱幸运曲奇,B218,"【开始】左上①绿条后，爆左下②蓝条。
【结束】③-③双点。",B262,"【开始】右手⑦上滑蓝条后，爆下方①-①双点。
【结束】歌曲结束，第四个蓝条尾。（接近双爆）",64,B241,"【开始】右上③-③双点后，爆右下④单点。
【结束】右手⑦蓝条尾。（备注）",34,2
lianaixunhuan 恋爱循环,恋爱循环,B194,"【开始】B开三根绿条后过①单点，爆左手②单点。
【结束】右上②蓝条尾。（备注）",B224,"【开始】右上②蓝条和③单点后，爆左手④单点。
【结束】左手⑥蓝条尾。（接近双爆）",56,B194,"【开始】B开三根绿条后，过①单点，爆左侧②单点。
【结束】右上②蓝条尾。（备注）",29,2
lianaiyuyan 恋爱预演,恋爱预演,A173,"【开始】左上6单点后，爆左下向右7-10连点。
【结束】左上7-9连点的8号点。（双排一样）",B434,"【开始】右下6单点后，爆右上向左7-10连点。
【结束】右下7-9连点的8号点。（双排一样）",58,A173,"【开始】左上6单点后，爆左下向右7-10连点。
【结束】左上7-9连点的8号点。（双排一样）",29,1
liangliang 凉凉,凉凉（困难版）【50】,A271,【开始】男声第一句，右下⑨长绿按住，爆左上横着⑪-⑬连点。                 【结束】中间⑫-⑳转圈连点尾。（备注）,B656,"【开始】男声第二句，右下⑮单点后，爆左手①②③连点。
【结束】右上①②③连点。",73,B656,【开始】男声第二句，右下⑮单点后，爆左手①②③连点。                                              【结束】右上①②③连点。,37,1
liangxianghuan 两相欢,两相欢,A158,"【开始】右9短绿后，爆右上“↓”型1.2.3三连点。（假）
【结束】左上1.2.3三连点。",B309,"【开始】左9短绿后，爆左上“↑”型1.2.3三连点。（假）
【结束】右下1.2.3三连点。",55.8,B309,"【开始】左9短绿后，爆左上“↑”型1.2.3三连点。（假）（A159同分）
【结束】右下1.2.3三连点。",27.9,1
liehuozhanma 烈火战马,烈火战马,A156,"【开始】右下7.8.9连点后，爆右上10单点。（左手按）
【结束】右手4.5.6连点。",B271,"【开始】中左下4单点后，爆中左上向左5.6.7连点。
【结束】中左9.10.11连点。（B313右下1.23连点同分）",62,A156,"【开始】右下7.8.9连点后，爆右上10单点。（左手按）
【结束】右手4.5.6连点。",31,1
linzhongniao 林中鸟,林中鸟(困难版)（(非压爆爆二爆),A66,"【开始】①-③散点后，爆中右向上④-⑥连点。（左手按）
【结束】左下④蓝条尾&右下⑤单点。（偷）",B737,"【开始】⑥单点过点空气，爆右下⑦右滑蓝条。（左手按）
【结束】左上⑰蓝条3/5。（备注）",61,A66,"【开始】①-③散点后，爆中右向上④-⑥连点。（左手按）
【结束】左下④蓝条尾&右下⑤单点。（偷）",31,1
liuzhaonian 六兆年,六兆年と,A243,"【开始】左上7起7－11五连点后，爆偏右1.2连点接3蓝条
【结束】左6蓝条结尾+7单点。",B534,"【开始】右下7起7－11五连点后，爆偏左1.2连点接3蓝条
【结束】右6蓝条结尾+7单点。",90,A243,"【开始】左上7起7－11五连点后，爆偏右1.2连点接3蓝条
【结束】左6蓝条结尾+7单点。",45,1
longkissgoodbye long kiss good bye,Long Kiss Good Bye,A129,"【开始】右上①单点后，爆左上②-⑤连点。
【结束】左下①②③连点。（双排一样）",B296,"【开始】左上①单点后，爆右上②-⑤连点。
【结束】右下③④⑤连点。（双排一样）",66,A129,"【开始】右上①单点后，爆左上②-⑤连点。
【结束】左下①②③连点。（双排一样）",33,1
lookwhatyoumademedo look what you made me do,Look What You Made Me Do,A173,"【开始】左手③-⑤散点后，爆左下⑥单点。（存）
【结束】A段结束：左下⑤单点。",B332,"【开始】右手斜⑦⑧⑨连点后，爆左手①蓝条。
【结束】两侧①-①双蓝条尾。",69,A165,"【开始】左上⑦绿条和⑧单点后，爆右手⑨单点。
【结束】两侧①-①双蓝条尾。（备注）",33,2
lotusinn lotus inn,lotus  inn,A57,"【开始】按住左6绿条，爆右上78连点。
【结束】左上1-4连点的3点。",B271,"【开始】左上13点后，爆右下12连点的2点。
【结束】偏右8蓝条尾&偏左下9点。",60,A57,"【开始】按住左6绿条，爆右上78连点。
【结束】左上1-4连点的3点。",30,1
loudingdexiaobanjiu 楼顶的小斑鸠,楼顶的小斑鸠,B261,"【开始】右上10单点后， 爆左下向右1.2.3连点。
【结束】左下8.9.10连点、",B325,"【开始】左下10绿条后，爆右下向上1.2.3连点。
【结束】左下向右1-6连点。",63,B261,"【开始】右上10单点后， 爆左下向右1.2.3连点。
【结束】左下8.9.10连点、",32,1
lovecut love cut,Love  Cut,B198,"【开始】左4.5绿条点后，爆右下6.7连点。
【结束】右10蓝条结束+左1点。",B338,"【开始】左4.5绿条点后，爆右下6.7连点
【结束】右10蓝条结束+左1点。",55,B198,"【开始】左4.5绿条点后，爆右下6.7连点。
【结束】右10蓝条结束+左1点。",28,1
lovefool lovefool,Lovefool,A117,"【开始】中右下4单点后，爆中左5单点。
【结束】A段结束：中左下9.10连点的9号点。（双排一样）",B250,"【开始】中左上4单点后，爆中右5单点。
【结束】B段结束：中右上9.10连点的9号点（双排一样）",52,A117,"【开始】中右下4单点后，爆中左5单点。
【结束】A段结束：中左下9.10连点的9号点。（双排一样）",26,2
lovegir love girl,Love  Girl,B229,"【开始】左上②③点绿后，爆中上偏右 ""↓""型④⑤连点
【结束】右⑦⑧点蓝结束",B257,"【开始】左上②连点后，爆左下""→""型③④连点（接近双爆）
【结束】右⑥蓝条结束+左上⑦单点",53,B257,"【开始】左上②连点后，爆左下""→""型③④连点（接近双爆）
【结束】右⑥蓝条结束+左上⑦单点",27,1
loveitliveit love it live it,LOVE IT LIVE IT,B146,"【开始】爆B开第一根蓝条：左上⑦[ω]型蓝条。
【结束】左下角⑥单点。（双排同分）",B258,"【开始】右手④⑤散点后，爆左上⑥⑦⑧连点。
【结束】左上⑥蓝条尾。（双排同分）",48,B146,"【开始】爆B开第一根蓝条：左上⑦[ω]型蓝条。
【结束】左下角⑥单点。（双排同分）",24,2
loveline love line,Love  Line,B196,"【开始】中右上⑨短绿后，爆左手①单点。
【结束】右手⑥绿条2/3。",B294,"【开始】中左下④长绿后，爆右侧向左⑤⑥⑦连点。
【结束】左手11.12.13连点。",48,B196,"【开始】中右上⑨短绿后，爆左手①单点。
【结束】右手⑥绿条2/3。",25,2
lovesosoft love sosoft,Love So Soft,A51,"【开始】左上⑤绿条后，爆右下⑥⑦⑧连点。（左手按）
【结束】左手①扁圆蓝条5/7。（备注）",A102,"【开始】左下⑤绿条按住，爆右上⑥右滑蓝条。
【结束】右下④蓝条头。",59,A51,"【开始】左上⑤绿条后，爆右下⑥⑦⑧连点。（左手按）
【结束】左手①扁圆蓝条5/7。（备注）",32,1
lovestory love story,Love Story,B272,"【开始】中下⑯单点后，爆右上①下滑蓝条。
【结束】右上④绿条尾&左上⑤单点。",B306,"【开始】左上⑤单点后，爆右下⑥⑦⑧⑨连点。
【结束】左上①②③连点。（接近双爆）",65,B306,"【开始】左上⑤单点后，爆右下⑥⑦⑧⑨连点。
【结束】左上①②③连点。",36,2
lunai 鹿乃,コソパスソンダ,A221,"【开始】下方4.5.6.7连点后，爆左上8.9点蓝。
【结束】左手10蓝条尾。（双排一样）",B444,"【开始】上方4.5.6.7连点后，爆右下8.9点蓝。
【结束】右手10蓝条尾。（双排一样）",66,A221,"【开始】下方4.5.6.7连点后，爆左上8.9点蓝。
【结束】左手10蓝条尾。（双排一样）",33,1
luozaishengminglideguang 落在生命里的光,落在生命里的光,A158,"【开始】右4单点后，爆左上5单点。
【结束】中上3单点。",B349,"【开始】左上1.2连点后，爆中间偏左“ ╯ ”型向左3蓝条。
【结束】“∞”型10蓝条结束。",53.8,B349,"【开始】左上1.2连点后，爆中间偏左“ ╯ ”型向左3蓝条。
【结束】“∞”型10蓝条结束。",29,1
lvguang 绿光,绿光,B171,"【开始】右手⑦绿条和左下⑧单点后，爆右下①-③竖连点。
【结束】左下②-⑤点点点绿的绿条前2cb。",B247,"【开始】右手①-③连点后，爆左手④-⑥连点。
【结束】右上⑨-⑨双点。（备注）",60,B247,"【开始】右手①-③连点后，爆左手④-⑥连点。
【结束】右上⑨-⑨双点。（备注）",33,2
lyingwithyou lying with you,"Lying With  You
",A219,"【开始】中左下⑧单点后，爆左上⑨⑩点蓝
【结束】中右上③单点（双排同分）",B266,"【开始】左上⑥短绿后，爆左下①②连点
【结束】左下⑤⑥连点（双排同分）",58,A219,"【开始】中左下⑧单点后，爆左上⑨⑩点蓝
【结束】中右上③单点（双排同分）",29,1
magnetic magnetic,MAGNETIC,A215,"【开始】右侧⑧长绿后，爆中左下向右①起手连点。
【结束】右手⑤⑥⑦连点。（双排一样）",B348,"【开始】左侧⑧长绿后，爆中右上向左①起手连点。
【结束】左手⑤⑥⑦连点。（双排一样）",59,A215,"【开始】右侧⑧长绿后，爆中左下向右①起手连点。
【结束】右手⑤⑥⑦连点。（双排一样）",30,1
makeup make-up,ペガサス幻想,B270,"【开始】B开三组双点后，爆左手①单点。
【结束】左上⑨⑩连点的⑨号点。（备注）",B569,"【开始】第三次[三组双点+双绿]后，爆中间④-④双点。
【结束】下方③-③双点。（偷）",81,B569,"【开始】第三次[三组双点+双绿]后，爆中间④-④双点。
【结束】下方③-③双点。（偷）（备注）",42,1
